epoch,train_loss,val_mIoU_seg,val_mIoU_obb,best_iou_seg,epoch_time_s
1,0.266356,0.059031,0.022406,0.059031,96.54
2,0.202596,0.080206,0.005652,0.080206,89.50
3,0.157610,0.047629,0.002074,0.080206,62.62
4,0.127395,0.068810,0.016566,0.080206,61.23
5,0.106430,0.028713,0.003145,0.080206,48.60
6,0.092304,0.133982,0.134492,0.133982,57.95
7,0.080447,0.236447,0.273580,0.236447,50.96
8,0.070032,0.320597,0.386250,0.320597,55.99
9,0.062769,0.379146,0.442776,0.379146,52.02
