epoch,train_loss,val_mIoU_seg,val_mIoU_obb,best_iou_seg,epoch_time_s
1,0.113557,0.139750,0.098764,0.139750,116.85
2,0.055843,0.327892,0.317997,0.327892,100.70
3,0.047887,0.383059,0.388814,0.383059,99.28
