epoch,train_loss,val_mIoU_seg,val_mIoU_obb,best_iou_seg,epoch_time_s
1,0.113557,0.139466,0.098361,0.139466,117.50
2,0.055846,0.329009,0.320727,0.329009,102.24
3,0.047885,0.382942,0.388278,0.382942,99.36
