epoch,train_loss,val_mIoU_seg,val_mIoU_obb,best_iou_seg,epoch_time_s
77,0.004662,0.893741,0.786432,0.915151,32.78
78,0.004742,0.893856,0.781417,0.915151,32.86
79,0.004454,0.910909,0.800007,0.915151,33.12
80,0.004731,0.911575,0.834570,0.915151,32.93
81,0.004384,0.914333,0.812168,0.915151,32.90
82,0.004347,0.915989,0.821347,0.915989,32.87
83,0.004321,0.917830,0.819273,0.917830,32.76
84,0.004442,0.903381,0.804802,0.917830,32.92
85,0.004293,0.908143,0.815089,0.917830,32.95
86,0.004540,0.914000,0.805491,0.917830,32.98
87,0.004406,0.908139,0.805922,0.917830,33.01
88,0.004020,0.917293,0.813958,0.917830,32.59
89,0.004356,0.919236,0.824088,0.919236,32.75
90,0.004304,0.892692,0.799839,0.919236,32.68
91,0.004518,0.914546,0.808242,0.919236,32.83
92,0.004092,0.918575,0.816186,0.919236,32.89
93,0.004199,0.921182,0.813265,0.921182,33.00
94,0.004290,0.919490,0.812649,0.921182,32.88
95,0.004146,0.910561,0.814848,0.921182,32.77
96,0.004148,0.911054,0.814013,0.921182,32.77
97,0.004142,0.909075,0.833876,0.921182,33.04
98,0.004104,0.910811,0.808008,0.921182,32.90
99,0.003974,0.924978,0.821805,0.924978,32.73
100,0.003942,0.922352,0.820394,0.924978,32.89
101,0.003997,0.912236,0.816056,0.924978,33.18
102,0.003822,0.908587,0.803880,0.924978,32.44
103,0.003932,0.904176,0.810828,0.924978,32.56
104,0.003858,0.922898,0.818141,0.924978,32.85
105,0.003805,0.915827,0.815066,0.924978,32.68
106,0.003993,0.923728,0.815901,0.924978,32.75
107,0.003778,0.918430,0.807686,0.924978,32.97
108,0.003750,0.909173,0.806798,0.924978,32.74
109,0.003888,0.924104,0.817640,0.924978,32.66
110,0.003771,0.924829,0.821557,0.924978,32.76
111,0.003785,0.919592,0.813273,0.924978,32.75
112,0.003858,0.912485,0.814482,0.924978,32.78
113,0.003703,0.920110,0.814499,0.924978,32.92
114,0.003848,0.911102,0.810927,0.924978,32.93
115,0.003771,0.918467,0.816309,0.924978,33.09
116,0.003686,0.917717,0.814934,0.924978,32.51
117,0.003686,0.923295,0.818990,0.924978,32.68
118,0.003640,0.925430,0.819388,0.925430,32.86
119,0.003778,0.931512,0.824089,0.931512,32.79
120,0.003705,0.916042,0.814158,0.931512,32.65
121,0.003643,0.924184,0.820880,0.931512,32.76
122,0.003518,0.925071,0.815579,0.931512,32.86
123,0.003598,0.928977,0.820933,0.931512,32.81
124,0.003644,0.923156,0.815289,0.931512,32.68
125,0.003543,0.923813,0.819808,0.931512,32.95
126,0.003673,0.931082,0.823428,0.931512,32.79
127,0.003429,0.924404,0.816686,0.931512,32.66
128,0.003626,0.920796,0.818454,0.931512,33.02
129,0.003534,0.928103,0.823516,0.931512,32.85
130,0.003573,0.925964,0.819756,0.931512,32.91
131,0.003559,0.930668,0.823634,0.931512,32.64
132,0.003429,0.921673,0.819157,0.931512,32.53
133,0.003454,0.927193,0.822218,0.931512,32.86
134,0.003452,0.924829,0.821379,0.931512,32.78
135,0.003612,0.922754,0.818774,0.931512,32.96
136,0.003495,0.929790,0.822478,0.931512,32.88
137,0.003385,0.925716,0.818550,0.931512,33.16
138,0.003464,0.926836,0.821953,0.931512,32.86
139,0.003575,0.927324,0.822418,0.931512,33.09
140,0.003545,0.924283,0.820113,0.931512,33.01
141,0.003462,0.926111,0.819843,0.931512,32.97
142,0.003455,0.929031,0.821758,0.931512,32.71
143,0.003433,0.927915,0.823009,0.931512,32.92
144,0.003280,0.926074,0.822398,0.931512,32.91
145,0.003774,0.927351,0.822435,0.931512,32.85
146,0.003358,0.926640,0.821604,0.931512,32.78
147,0.003385,0.928214,0.823994,0.931512,32.81
148,0.003309,0.929582,0.823770,0.931512,32.75
149,0.003404,0.927169,0.822711,0.931512,32.94
150,0.003352,0.928601,0.823272,0.931512,32.99
